time,open,high,low,close,volume
2026-05-01 00:00:00+00:00,4626.435,4626.845,4625.795,4625.905,0
2026-05-01 00:01:00+00:00,4626.038,4628.085,4626.038,4627.545,0
2026-05-01 00:02:00+00:00,4627.505,4628.438,4627.425,4627.675,0
2026-05-01 00:03:00+00:00,4627.635,4627.635,4623.865,4624.475,0
2026-05-01 00:04:00+00:00,4624.525,4625.775,4624.185,4624.455,0
2026-05-01 00:05:00+00:00,4624.555,4625.825,4624.175,4625.655,0
2026-05-01 00:06:00+00:00,4625.685,4626.265,4624.985,4625.445,0
2026-05-01 00:07:00+00:00,4625.425,4625.445,4621.885,4622.365,0
2026-05-01 00:08:00+00:00,4622.325,4622.345,4619.615,4619.785,0
2026-05-01 00:09:00+00:00,4619.765,4621.495,4619.765,4620.715,0
2026-05-01 00:10:00+00:00,4620.665,4621.335,4619.895,4620.875,0
2026-05-01 00:11:00+00:00,4620.905,4621.605,4620.655,4621.535,0
2026-05-01 00:12:00+00:00,4621.505,4622.085,4621.485,4621.985,0
2026-05-01 00:13:00+00:00,4621.955,4622.845,4621.955,4622.575,0
2026-05-01 00:14:00+00:00,4622.595,4623.105,4621.325,4621.485,0
2026-05-01 00:15:00+00:00,4621.455,4622.055,4620.925,4621.925,0
2026-05-01 00:16:00+00:00,4621.965,4622.025,4621.215,4621.735,0
2026-05-01 00:17:00+00:00,4621.705,4622.035,4621.275,4621.465,0
2026-05-01 00:18:00+00:00,4621.445,4622.685,4621.285,4622.505,0
2026-05-01 00:19:00+00:00,4622.475,4623.005,4622.465,4622.895,0
2026-05-01 00:20:00+00:00,4622.775,4622.775,4622.075,4622.075,0
2026-05-01 00:21:00+00:00,4622.105,4623.195,4620.915,4621.045,0
2026-05-01 00:22:00+00:00,4620.955,4621.435,4620.645,4621.045,0
2026-05-01 00:23:00+00:00,4621.075,4621.555,4620.905,4621.385,0
2026-05-01 00:24:00+00:00,4621.365,4621.455,4620.855,4621.245,0
2026-05-01 00:25:00+00:00,4621.335,4621.485,4620.735,4621.205,0
2026-05-01 00:26:00+00:00,4621.225,4621.775,4619.025,4619.135,0
2026-05-01 00:27:00+00:00,4619.165,4619.578,4617.995,4618.285,0
2026-05-01 00:28:00+00:00,4618.255,4619.465,4617.935,4619.025,0
2026-05-01 00:29:00+00:00,4618.905,4619.475,4616.865,4617.235,0
2026-05-01 00:30:00+00:00,4617.215,4617.775,4614.448,4615.845,0
2026-05-01 00:31:00+00:00,4615.805,4615.905,4614.425,4615.905,0
2026-05-01 00:32:00+00:00,4615.855,4616.635,4612.575,4612.935,0
2026-05-01 00:33:00+00:00,4612.835,4614.045,4612.005,4613.555,0
2026-05-01 00:34:00+00:00,4613.445,4614.605,4612.935,4613.905,0
2026-05-01 00:35:00+00:00,4613.875,4616.435,4613.535,4616.245,0
2026-05-01 00:36:00+00:00,4616.265,4617.145,4615.335,4615.675,0
2026-05-01 00:37:00+00:00,4615.605,4615.905,4614.365,4614.415,0
2026-05-01 00:38:00+00:00,4614.418,4615.555,4613.775,4614.945,0
2026-05-01 00:39:00+00:00,4615.045,4615.935,4614.755,4615.645,0
2026-05-01 00:40:00+00:00,4615.685,4615.815,4613.578,4613.835,0
2026-05-01 00:41:00+00:00,4613.765,4614.155,4611.905,4612.365,0
2026-05-01 00:42:00+00:00,4612.515,4613.745,4611.925,4613.525,0
2026-05-01 00:43:00+00:00,4613.335,4613.485,4612.665,4613.185,0
2026-05-01 00:44:00+00:00,4613.135,4613.595,4613.085,4613.245,0
2026-05-01 00:45:00+00:00,4613.185,4614.285,4613.185,4613.855,0
2026-05-01 00:46:00+00:00,4613.905,4614.275,4611.458,4611.645,0
2026-05-01 00:47:00+00:00,4611.718,4612.095,4610.965,4611.105,0
2026-05-01 00:48:00+00:00,4611.015,4611.705,4610.665,4611.665,0
2026-05-01 00:49:00+00:00,4611.615,4611.735,4610.295,4610.555,0
2026-05-01 00:50:00+00:00,4610.585,4610.635,4609.325,4609.975,0
2026-05-01 00:51:00+00:00,4610.065,4610.375,4609.775,4610.265,0
2026-05-01 00:52:00+00:00,4610.245,4610.575,4609.345,4609.845,0
2026-05-01 00:53:00+00:00,4609.915,4610.315,4609.915,4610.185,0
2026-05-01 00:54:00+00:00,4610.105,4610.105,4609.065,4609.965,0
2026-05-01 00:55:00+00:00,4610.035,4611.225,4610.035,4611.225,0
2026-05-01 00:56:00+00:00,4611.255,4611.255,4609.725,4609.745,0
2026-05-01 00:57:00+00:00,4609.785,4611.275,4609.235,4611.105,0
2026-05-01 00:58:00+00:00,4611.335,4611.335,4610.415,4610.435,0
2026-05-01 00:59:00+00:00,4610.405,4610.435,4608.865,4608.865,0
2026-05-01 01:00:00+00:00,4608.885,4609.205,4608.005,4608.565,0
2026-05-01 01:01:00+00:00,4608.485,4608.925,4607.755,4608.445,0
2026-05-01 01:02:00+00:00,4608.415,4608.835,4607.705,4608.355,0
2026-05-01 01:03:00+00:00,4608.385,4609.035,4608.255,4608.725,0
2026-05-01 01:04:00+00:00,4608.738,4609.395,4607.235,4608.775,0
2026-05-01 01:05:00+00:00,4608.795,4610.705,4608.685,4610.615,0
2026-05-01 01:06:00+00:00,4610.525,4612.035,4610.505,4611.675,0
2026-05-01 01:07:00+00:00,4611.885,4612.525,4611.665,4612.095,0
2026-05-01 01:08:00+00:00,4612.125,4613.315,4612.055,4612.895,0
2026-05-01 01:09:00+00:00,4612.855,4613.845,4611.485,4612.415,0
2026-05-01 01:10:00+00:00,4612.485,4613.925,4612.485,4613.895,0
2026-05-01 01:11:00+00:00,4613.875,4614.115,4613.145,4613.625,0
2026-05-01 01:12:00+00:00,4613.575,4614.525,4613.545,4613.925,0
2026-05-01 01:13:00+00:00,4613.885,4614.395,4613.675,4613.725,0
2026-05-01 01:14:00+00:00,4613.585,4614.085,4613.275,4614.025,0
2026-05-01 01:15:00+00:00,4614.045,4614.415,4613.655,4614.115,0
2026-05-01 01:16:00+00:00,4614.085,4614.215,4613.795,4613.855,0
2026-05-01 01:17:00+00:00,4613.815,4613.815,4611.955,4612.275,0
2026-05-01 01:18:00+00:00,4612.245,4612.605,4611.535,4612.095,0
2026-05-01 01:19:00+00:00,4612.125,4613.795,4611.405,4613.695,0
2026-05-01 01:20:00+00:00,4613.725,4614.325,4613.725,4614.075,0
2026-05-01 01:21:00+00:00,4614.015,4614.765,4613.595,4614.715,0
2026-05-01 01:22:00+00:00,4614.745,4615.035,4614.335,4614.465,0
2026-05-01 01:23:00+00:00,4614.505,4614.675,4614.225,4614.325,0
2026-05-01 01:24:00+00:00,4614.365,4614.775,4614.145,4614.295,0
2026-05-01 01:25:00+00:00,4614.315,4614.595,4613.295,4613.425,0
2026-05-01 01:26:00+00:00,4613.435,4613.455,4612.535,4612.625,0
2026-05-01 01:27:00+00:00,4612.645,4615.235,4612.235,4615.175,0
2026-05-01 01:28:00+00:00,4615.185,4615.875,4614.765,4614.865,0
2026-05-01 01:29:00+00:00,4614.905,4614.915,4614.355,4614.355,0
2026-05-01 01:30:00+00:00,4614.375,4614.795,4614.145,4614.405,0
2026-05-01 01:31:00+00:00,4614.435,4615.055,4614.405,4614.935,0
2026-05-01 01:32:00+00:00,4614.885,4614.885,4612.485,4612.585,0
2026-05-01 01:33:00+00:00,4612.545,4614.635,4612.405,4613.975,0
2026-05-01 01:34:00+00:00,4613.845,4614.935,4613.705,4614.585,0
2026-05-01 01:35:00+00:00,4614.535,4614.605,4613.445,4613.585,0
2026-05-01 01:36:00+00:00,4613.805,4614.075,4611.545,4611.825,0
2026-05-01 01:37:00+00:00,4611.805,4612.145,4611.438,4611.545,0
2026-05-01 01:38:00+00:00,4611.525,4611.715,4609.295,4609.295,0
2026-05-01 01:39:00+00:00,4609.465,4610.525,4609.105,4610.525,0
2026-05-01 01:40:00+00:00,4610.565,4610.885,4609.285,4610.705,0
2026-05-01 01:41:00+00:00,4610.655,4611.435,4609.775,4610.765,0
2026-05-01 01:42:00+00:00,4610.845,4611.405,4610.235,4611.115,0
2026-05-01 01:43:00+00:00,4611.055,4611.575,4609.418,4610.195,0
2026-05-01 01:44:00+00:00,4610.225,4610.725,4609.445,4609.635,0
2026-05-01 01:45:00+00:00,4609.615,4609.615,4607.025,4607.735,0
2026-05-01 01:46:00+00:00,4607.675,4610.455,4607.615,4610.045,0
2026-05-01 01:47:00+00:00,4610.095,4612.145,4610.095,4611.635,0
2026-05-01 01:48:00+00:00,4611.655,4612.695,4611.625,4612.405,0
2026-05-01 01:49:00+00:00,4612.665,4613.285,4611.695,4611.695,0
2026-05-01 01:50:00+00:00,4611.665,4611.725,4610.775,4611.695,0
2026-05-01 01:51:00+00:00,4611.755,4611.848,4610.205,4610.675,0
2026-05-01 01:52:00+00:00,4610.655,4610.765,4610.325,4610.765,0
2026-05-01 01:53:00+00:00,4610.785,4610.865,4609.825,4609.855,0
2026-05-01 01:54:00+00:00,4609.815,4609.915,4608.085,4608.185,0
2026-05-01 01:55:00+00:00,4607.975,4607.995,4605.235,4605.675,0
2026-05-01 01:56:00+00:00,4605.735,4605.945,4602.675,4602.675,0
2026-05-01 01:57:00+00:00,4602.705,4605.005,4602.705,4603.925,0
2026-05-01 01:58:00+00:00,4603.965,4605.295,4603.485,4604.285,0
2026-05-01 01:59:00+00:00,4604.315,4604.695,4603.345,4604.635,0
2026-05-01 02:00:00+00:00,4604.655,4606.655,4603.655,4606.545,0
2026-05-01 02:01:00+00:00,4606.495,4607.615,4605.635,4605.955,0
2026-05-01 02:02:00+00:00,4605.745,4607.225,4605.405,4606.495,0
2026-05-01 02:03:00+00:00,4606.525,4606.735,4604.625,4605.405,0
2026-05-01 02:04:00+00:00,4605.455,4605.955,4603.875,4604.985,0
2026-05-01 02:05:00+00:00,4605.025,4606.965,4604.605,4605.465,0
2026-05-01 02:06:00+00:00,4605.435,4605.435,4601.545,4602.495,0
2026-05-01 02:07:00+00:00,4602.745,4603.485,4601.585,4602.405,0
2026-05-01 02:08:00+00:00,4602.215,4602.275,4601.335,4601.925,0
2026-05-01 02:09:00+00:00,4601.885,4602.995,4601.745,4602.815,0
2026-05-01 02:10:00+00:00,4602.835,4603.365,4602.035,4602.405,0
2026-05-01 02:11:00+00:00,4602.375,4602.455,4601.225,4601.565,0
2026-05-01 02:12:00+00:00,4601.605,4602.815,4601.605,4602.025,0
2026-05-01 02:13:00+00:00,4602.055,4602.285,4601.255,4601.865,0
2026-05-01 02:14:00+00:00,4602.265,4602.345,4600.835,4601.275,0
2026-05-01 02:15:00+00:00,4601.295,4601.605,4600.285,4600.545,0
2026-05-01 02:16:00+00:00,4600.655,4601.835,4600.305,4600.585,0
2026-05-01 02:17:00+00:00,4600.785,4601.005,4599.728,4599.905,0
2026-05-01 02:18:00+00:00,4599.875,4600.365,4599.675,4599.945,0
2026-05-01 02:19:00+00:00,4599.915,4599.925,4595.755,4596.575,0
2026-05-01 02:20:00+00:00,4596.625,4598.955,4596.625,4598.955,0
2026-05-01 02:21:00+00:00,4598.915,4599.165,4596.525,4596.525,0
2026-05-01 02:22:00+00:00,4596.255,4596.725,4595.248,4596.315,0
2026-05-01 02:23:00+00:00,4596.375,4598.715,4596.375,4597.985,0
2026-05-01 02:24:00+00:00,4597.945,4599.035,4597.385,4598.418,0
2026-05-01 02:25:00+00:00,4598.378,4598.645,4597.005,4597.435,0
2026-05-01 02:26:00+00:00,4597.415,4597.695,4596.438,4596.718,0
2026-05-01 02:27:00+00:00,4596.735,4596.895,4593.425,4594.295,0
2026-05-01 02:28:00+00:00,4594.255,4595.765,4594.185,4595.005,0
2026-05-01 02:29:00+00:00,4595.025,4595.175,4592.848,4593.245,0
2026-05-01 02:30:00+00:00,4593.505,4593.615,4592.015,4592.035,0
2026-05-01 02:31:00+00:00,4592.055,4593.425,4591.845,4592.405,0
2026-05-01 02:32:00+00:00,4592.435,4592.995,4592.245,4592.915,0
2026-05-01 02:33:00+00:00,4592.835,4593.955,4592.055,4593.955,0
2026-05-01 02:34:00+00:00,4593.925,4595.395,4593.925,4594.755,0
2026-05-01 02:35:00+00:00,4594.805,4596.495,4594.595,4596.495,0
2026-05-01 02:36:00+00:00,4596.515,4597.445,4595.965,4596.965,0
2026-05-01 02:37:00+00:00,4596.915,4596.955,4594.335,4594.795,0
2026-05-01 02:38:00+00:00,4594.765,4594.795,4591.655,4592.235,0
2026-05-01 02:39:00+00:00,4592.265,4592.285,4590.965,4592.205,0
2026-05-01 02:40:00+00:00,4592.235,4592.495,4590.755,4591.895,0
2026-05-01 02:41:00+00:00,4591.915,4592.098,4590.518,4591.755,0
2026-05-01 02:42:00+00:00,4591.815,4593.465,4591.105,4592.935,0
2026-05-01 02:43:00+00:00,4592.965,4593.265,4591.765,4592.095,0
2026-05-01 02:44:00+00:00,4592.165,4593.535,4591.895,4593.158,0
2026-05-01 02:45:00+00:00,4593.158,4595.585,4591.758,4595.485,0
2026-05-01 02:46:00+00:00,4595.305,4595.498,4592.658,4592.998,0
2026-05-01 02:47:00+00:00,4592.978,4594.418,4592.755,4593.658,0
2026-05-01 02:48:00+00:00,4593.638,4595.735,4593.518,4595.485,0
2026-05-01 02:49:00+00:00,4595.445,4595.745,4591.775,4592.005,0
2026-05-01 02:50:00+00:00,4592.025,4593.955,4590.898,4591.265,0
2026-05-01 02:51:00+00:00,4591.235,4593.495,4590.985,4593.135,0
2026-05-01 02:52:00+00:00,4593.155,4593.545,4592.278,4593.045,0
2026-05-01 02:53:00+00:00,4593.058,4594.158,4591.998,4593.118,0
2026-05-01 02:54:00+00:00,4592.885,4593.418,4591.905,4592.045,0
2026-05-01 02:55:00+00:00,4592.295,4594.965,4591.645,4594.695,0
2026-05-01 02:56:00+00:00,4594.655,4594.655,4593.225,4593.405,0
2026-05-01 02:57:00+00:00,4593.608,4593.925,4592.165,4593.405,0
2026-05-01 02:58:00+00:00,4593.385,4593.855,4592.925,4593.585,0
2026-05-01 02:59:00+00:00,4593.605,4594.798,4593.145,4594.555,0
2026-05-01 03:00:00+00:00,4594.455,4596.085,4593.778,4595.115,0
2026-05-01 03:01:00+00:00,4595.115,4595.315,4592.605,4592.865,0
2026-05-01 03:02:00+00:00,4592.945,4594.978,4592.705,4594.785,0
2026-05-01 03:03:00+00:00,4594.765,4595.215,4594.305,4594.925,0
2026-05-01 03:04:00+00:00,4594.915,4594.915,4592.375,4592.505,0
2026-05-01 03:05:00+00:00,4592.525,4593.525,4591.805,4592.335,0
2026-05-01 03:06:00+00:00,4592.305,4592.535,4589.755,4592.305,0
2026-05-01 03:07:00+00:00,4592.305,4596.085,4591.925,4595.658,0
2026-05-01 03:08:00+00:00,4595.785,4595.845,4591.225,4592.605,0
2026-05-01 03:09:00+00:00,4592.545,4593.785,4591.955,4592.875,0
2026-05-01 03:10:00+00:00,4592.905,4593.635,4592.395,4593.365,0
2026-05-01 03:11:00+00:00,4593.335,4595.405,4593.205,4595.225,0
2026-05-01 03:12:00+00:00,4595.205,4595.415,4594.095,4595.415,0
2026-05-01 03:13:00+00:00,4595.365,4595.505,4594.305,4594.785,0
2026-05-01 03:14:00+00:00,4594.795,4596.185,4593.995,4595.655,0
2026-05-01 03:15:00+00:00,4595.665,4595.765,4594.335,4594.665,0
2026-05-01 03:16:00+00:00,4594.625,4596.095,4594.435,4595.405,0
2026-05-01 03:17:00+00:00,4595.365,4597.805,4595.235,4597.465,0
2026-05-01 03:18:00+00:00,4597.435,4597.535,4595.615,4596.255,0
2026-05-01 03:19:00+00:00,4596.285,4596.285,4595.495,4595.645,0
2026-05-01 03:20:00+00:00,4595.725,4596.355,4595.155,4595.335,0
2026-05-01 03:21:00+00:00,4595.165,4595.775,4590.025,4590.055,0
2026-05-01 03:22:00+00:00,4590.025,4590.265,4585.615,4585.825,0
2026-05-01 03:23:00+00:00,4585.875,4590.598,4584.915,4590.085,0
2026-05-01 03:24:00+00:00,4590.085,4590.955,4589.658,4590.935,0
2026-05-01 03:25:00+00:00,4590.905,4590.905,4587.875,4587.925,0
2026-05-01 03:26:00+00:00,4587.885,4588.905,4587.435,4587.495,0
2026-05-01 03:27:00+00:00,4587.505,4590.705,4587.495,4590.665,0
2026-05-01 03:28:00+00:00,4590.695,4592.065,4590.695,4591.915,0
2026-05-01 03:29:00+00:00,4591.955,4592.915,4591.645,4592.095,0
2026-05-01 03:30:00+00:00,4592.125,4592.365,4589.555,4589.565,0
2026-05-01 03:31:00+00:00,4589.585,4590.125,4588.145,4588.455,0
2026-05-01 03:32:00+00:00,4588.745,4588.955,4585.785,4585.885,0
2026-05-01 03:33:00+00:00,4585.845,4587.245,4584.385,4584.525,0
2026-05-01 03:34:00+00:00,4583.975,4585.535,4583.455,4585.505,0
2026-05-01 03:35:00+00:00,4585.545,4588.715,4585.325,4588.515,0
2026-05-01 03:36:00+00:00,4588.575,4589.805,4587.735,4587.775,0
2026-05-01 03:37:00+00:00,4587.755,4588.065,4585.325,4586.945,0
2026-05-01 03:38:00+00:00,4587.035,4587.035,4585.455,4585.605,0
2026-05-01 03:39:00+00:00,4585.435,4585.535,4583.965,4584.605,0
2026-05-01 03:40:00+00:00,4584.615,4585.175,4584.045,4584.735,0
2026-05-01 03:41:00+00:00,4584.735,4586.465,4584.465,4586.435,0
2026-05-01 03:42:00+00:00,4586.405,4586.795,4585.965,4586.795,0
2026-05-01 03:43:00+00:00,4586.525,4586.925,4585.515,4586.515,0
2026-05-01 03:44:00+00:00,4586.475,4586.475,4584.995,4585.115,0
2026-05-01 03:45:00+00:00,4585.095,4585.685,4584.195,4584.235,0
2026-05-01 03:46:00+00:00,4584.205,4584.505,4582.935,4583.615,0
2026-05-01 03:47:00+00:00,4583.575,4584.465,4582.915,4582.915,0
2026-05-01 03:48:00+00:00,4582.975,4583.125,4582.085,4582.705,0
2026-05-01 03:49:00+00:00,4582.675,4583.355,4582.078,4583.255,0
2026-05-01 03:50:00+00:00,4583.455,4584.565,4582.905,4583.945,0
2026-05-01 03:51:00+00:00,4583.958,4584.345,4580.665,4581.315,0
2026-05-01 03:52:00+00:00,4581.265,4583.705,4581.035,4583.665,0
2026-05-01 03:53:00+00:00,4583.635,4583.635,4582.125,4582.135,0
2026-05-01 03:54:00+00:00,4582.075,4582.075,4579.435,4579.485,0
2026-05-01 03:55:00+00:00,4579.445,4580.955,4578.655,4579.945,0
2026-05-01 03:56:00+00:00,4579.915,4580.325,4578.215,4578.305,0
2026-05-01 03:57:00+00:00,4578.275,4578.338,4576.035,4576.838,0
2026-05-01 03:58:00+00:00,4576.838,4576.978,4575.555,4576.095,0
2026-05-01 03:59:00+00:00,4576.135,4578.175,4576.115,4577.885,0
2026-05-01 04:00:00+00:00,4577.838,4580.385,4577.498,4580.315,0
2026-05-01 04:01:00+00:00,4580.315,4581.485,4579.335,4580.825,0
2026-05-01 04:02:00+00:00,4580.805,4581.238,4578.958,4579.198,0
2026-05-01 04:03:00+00:00,4579.155,4579.665,4576.975,4577.965,0
2026-05-01 04:04:00+00:00,4577.875,4582.115,4577.625,4581.415,0
2026-05-01 04:05:00+00:00,4581.438,4581.898,4579.575,4580.605,0
2026-05-01 04:06:00+00:00,4580.605,4581.658,4580.218,4581.318,0
2026-05-01 04:07:00+00:00,4581.318,4582.225,4580.065,4581.065,0
2026-05-01 04:08:00+00:00,4581.138,4581.505,4580.235,4580.855,0
2026-05-01 04:09:00+00:00,4580.835,4580.835,4579.365,4579.455,0
2026-05-01 04:10:00+00:00,4579.475,4579.645,4573.135,4574.555,0
2026-05-01 04:11:00+00:00,4574.525,4575.845,4573.705,4575.825,0
2026-05-01 04:12:00+00:00,4575.825,4576.875,4575.688,4576.145,0
2026-05-01 04:13:00+00:00,4576.135,4576.265,4574.785,4575.325,0
2026-05-01 04:14:00+00:00,4575.325,4575.325,4573.635,4573.775,0
2026-05-01 04:15:00+00:00,4573.795,4576.485,4572.785,4576.185,0
2026-05-01 04:16:00+00:00,4576.245,4576.705,4572.935,4573.825,0
2026-05-01 04:17:00+00:00,4573.758,4573.875,4571.345,4571.555,0
2026-05-01 04:18:00+00:00,4571.485,4572.735,4571.475,4572.385,0
2026-05-01 04:19:00+00:00,4572.358,4572.458,4570.815,4571.315,0
2026-05-01 04:20:00+00:00,4571.535,4572.665,4569.718,4569.738,0
2026-05-01 04:21:00+00:00,4569.755,4571.145,4569.755,4570.105,0
2026-05-01 04:22:00+00:00,4570.075,4570.075,4568.535,4569.115,0
2026-05-01 04:23:00+00:00,4569.125,4570.115,4568.635,4568.745,0
2026-05-01 04:24:00+00:00,4568.725,4569.265,4567.975,4568.445,0
2026-05-01 04:25:00+00:00,4568.295,4568.965,4567.125,4568.405,0
2026-05-01 04:26:00+00:00,4568.455,4568.575,4566.605,4566.755,0
2026-05-01 04:27:00+00:00,4566.635,4568.185,4566.225,4567.615,0
2026-05-01 04:28:00+00:00,4567.335,4568.265,4566.625,4568.115,0
2026-05-01 04:29:00+00:00,4568.045,4568.215,4567.075,4567.075,0
2026-05-01 04:30:00+00:00,4566.935,4567.035,4565.905,4566.665,0
2026-05-01 04:31:00+00:00,4566.665,4568.925,4566.655,4568.205,0
2026-05-01 04:32:00+00:00,4568.235,4571.095,4568.235,4570.215,0
2026-05-01 04:33:00+00:00,4570.185,4571.745,4569.505,4571.395,0
2026-05-01 04:34:00+00:00,4571.315,4571.685,4571.085,4571.685,0
2026-05-01 04:35:00+00:00,4571.625,4571.925,4569.065,4569.595,0
2026-05-01 04:36:00+00:00,4569.675,4569.985,4565.885,4567.295,0
2026-05-01 04:37:00+00:00,4567.445,4570.085,4566.875,4568.945,0
2026-05-01 04:38:00+00:00,4568.895,4570.045,4568.085,4570.015,0
2026-05-01 04:39:00+00:00,4570.015,4570.315,4569.185,4570.235,0
2026-05-01 04:40:00+00:00,4570.315,4570.415,4569.495,4570.195,0
2026-05-01 04:41:00+00:00,4570.215,4570.815,4568.835,4568.835,0
2026-05-01 04:42:00+00:00,4568.835,4571.005,4568.695,4570.985,0
2026-05-01 04:43:00+00:00,4570.965,4571.285,4569.995,4570.315,0
2026-05-01 04:44:00+00:00,4570.385,4571.205,4570.365,4570.975,0
2026-05-01 04:45:00+00:00,4570.775,4572.495,4570.775,4571.935,0
2026-05-01 04:46:00+00:00,4571.955,4571.965,4569.285,4569.845,0
2026-05-01 04:47:00+00:00,4569.845,4570.505,4569.565,4569.575,0
2026-05-01 04:48:00+00:00,4569.575,4569.955,4568.375,4568.585,0
2026-05-01 04:49:00+00:00,4568.615,4571.275,4568.455,4571.085,0
2026-05-01 04:50:00+00:00,4571.045,4571.045,4568.715,4568.965,0
2026-05-01 04:51:00+00:00,4568.965,4569.005,4566.465,4566.665,0
2026-05-01 04:52:00+00:00,4566.725,4567.305,4564.905,4564.945,0
2026-05-01 04:53:00+00:00,4565.305,4566.235,4564.995,4565.635,0
2026-05-01 04:54:00+00:00,4565.545,4568.185,4565.465,4568.025,0
2026-05-01 04:55:00+00:00,4568.065,4568.305,4566.905,4567.245,0
2026-05-01 04:56:00+00:00,4567.135,4568.895,4567.075,4568.405,0
2026-05-01 04:57:00+00:00,4568.445,4569.325,4567.475,4568.985,0
2026-05-01 04:58:00+00:00,4568.945,4569.475,4567.995,4568.285,0
2026-05-01 04:59:00+00:00,4568.265,4568.725,4566.985,4568.725,0
2026-05-01 05:00:00+00:00,4568.745,4568.985,4566.985,4567.425,0
2026-05-01 05:01:00+00:00,4567.415,4568.315,4566.065,4566.625,0
2026-05-01 05:02:00+00:00,4566.595,4567.865,4564.655,4567.395,0
2026-05-01 05:03:00+00:00,4567.435,4567.735,4565.805,4565.845,0
2026-05-01 05:04:00+00:00,4565.895,4566.375,4564.125,4565.515,0
2026-05-01 05:05:00+00:00,4565.575,4566.995,4564.975,4566.865,0
2026-05-01 05:06:00+00:00,4566.935,4567.385,4566.215,4566.775,0
2026-05-01 05:07:00+00:00,4566.755,4566.945,4565.675,4566.435,0
2026-05-01 05:08:00+00:00,4566.415,4566.415,4564.315,4564.495,0
2026-05-01 05:09:00+00:00,4564.515,4566.315,4564.075,4566.155,0
2026-05-01 05:10:00+00:00,4566.195,4567.465,4566.145,4566.945,0
2026-05-01 05:11:00+00:00,4566.985,4567.135,4564.565,4564.885,0
2026-05-01 05:12:00+00:00,4564.855,4565.865,4564.815,4565.785,0
2026-05-01 05:13:00+00:00,4565.785,4565.785,4563.985,4564.538,0
2026-05-01 05:14:00+00:00,4564.498,4565.778,4564.425,4565.455,0
2026-05-01 05:15:00+00:00,4565.425,4566.525,4565.275,4566.075,0
2026-05-01 05:16:00+00:00,4566.045,4566.045,4564.305,4565.065,0
2026-05-01 05:17:00+00:00,4565.095,4566.865,4565.095,4566.325,0
2026-05-01 05:18:00+00:00,4566.205,4567.515,4566.205,4567.465,0
2026-05-01 05:19:00+00:00,4567.515,4567.965,4566.325,4567.945,0
2026-05-01 05:20:00+00:00,4568.175,4569.885,4567.875,4569.145,0
2026-05-01 05:21:00+00:00,4569.185,4569.945,4568.985,4569.205,0
2026-05-01 05:22:00+00:00,4569.175,4570.005,4568.925,4569.785,0
2026-05-01 05:23:00+00:00,4569.795,4570.975,4569.705,4570.405,0
2026-05-01 05:24:00+00:00,4570.375,4570.905,4569.665,4569.745,0
2026-05-01 05:25:00+00:00,4569.715,4570.355,4569.455,4569.455,0
2026-05-01 05:26:00+00:00,4569.515,4570.285,4567.385,4568.755,0
2026-05-01 05:27:00+00:00,4568.685,4569.115,4568.175,4568.865,0
2026-05-01 05:28:00+00:00,4568.845,4570.685,4568.475,4570.195,0
2026-05-01 05:29:00+00:00,4570.215,4570.945,4569.045,4569.115,0
2026-05-01 05:30:00+00:00,4569.085,4569.735,4567.605,4569.735,0
2026-05-01 05:31:00+00:00,4569.705,4570.215,4568.515,4568.995,0
2026-05-01 05:32:00+00:00,4569.045,4569.175,4567.495,4568.675,0
2026-05-01 05:33:00+00:00,4568.655,4570.505,4568.555,4570.225,0
2026-05-01 05:34:00+00:00,4570.205,4571.815,4570.125,4571.365,0
2026-05-01 05:35:00+00:00,4571.175,4571.175,4569.525,4570.735,0
2026-05-01 05:36:00+00:00,4570.785,4571.365,4570.305,4571.215,0
2026-05-01 05:37:00+00:00,4571.175,4572.105,4570.845,4571.895,0
2026-05-01 05:38:00+00:00,4571.955,4572.745,4571.935,4572.345,0
