time,open,high,low,close,volume
2026-05-01 05:39:00+00:00,4572.395,4572.395,4571.615,4571.615,0
2026-05-01 05:40:00+00:00,4571.545,4571.565,4570.495,4570.855,0
2026-05-01 05:41:00+00:00,4570.895,4571.655,4570.785,4571.575,0
2026-05-01 05:42:00+00:00,4571.495,4572.315,4571.245,4571.625,0
2026-05-01 05:43:00+00:00,4571.645,4572.295,4569.955,4570.895,0
2026-05-01 05:44:00+00:00,4570.875,4571.325,4570.125,4570.175,0
2026-05-01 05:45:00+00:00,4570.145,4570.515,4569.585,4569.615,0
2026-05-01 05:46:00+00:00,4569.575,4569.575,4567.675,4568.195,0
2026-05-01 05:47:00+00:00,4568.185,4569.435,4567.945,4569.305,0
2026-05-01 05:48:00+00:00,4569.245,4570.325,4568.945,4569.805,0
2026-05-01 05:49:00+00:00,4569.655,4570.575,4568.595,4568.945,0
2026-05-01 05:50:00+00:00,4568.805,4568.805,4566.145,4567.655,0
2026-05-01 05:51:00+00:00,4567.675,4569.125,4566.745,4568.485,0
2026-05-01 05:52:00+00:00,4568.525,4570.015,4568.005,4568.475,0
2026-05-01 05:53:00+00:00,4568.485,4568.485,4566.345,4566.525,0
2026-05-01 05:54:00+00:00,4566.545,4566.685,4560.588,4560.755,0
2026-05-01 05:55:00+00:00,4560.735,4563.755,4560.735,4563.595,0
2026-05-01 05:56:00+00:00,4563.575,4563.805,4561.025,4561.695,0
2026-05-01 05:57:00+00:00,4561.585,4562.285,4560.115,4560.375,0
2026-05-01 05:58:00+00:00,4560.465,4561.815,4560.045,4561.795,0
2026-05-01 05:59:00+00:00,4561.765,4562.555,4560.835,4562.555,0
2026-05-01 06:00:00+00:00,4562.595,4562.745,4561.315,4562.315,0
2026-05-01 06:01:00+00:00,4562.505,4563.285,4561.715,4562.135,0
2026-05-01 06:02:00+00:00,4562.055,4563.685,4561.185,4563.685,0
2026-05-01 06:03:00+00:00,4563.585,4564.095,4562.715,4563.545,0
2026-05-01 06:04:00+00:00,4563.625,4564.195,4563.265,4563.275,0
2026-05-01 06:05:00+00:00,4563.095,4564.305,4563.095,4563.965,0
2026-05-01 06:06:00+00:00,4563.995,4564.565,4563.195,4563.965,0
2026-05-01 06:07:00+00:00,4563.955,4565.535,4563.805,4565.505,0
2026-05-01 06:08:00+00:00,4565.435,4567.795,4565.365,4567.245,0
2026-05-01 06:09:00+00:00,4567.175,4567.315,4565.755,4566.465,0
2026-05-01 06:10:00+00:00,4566.485,4567.605,4566.485,4567.345,0
2026-05-01 06:11:00+00:00,4567.325,4567.365,4565.265,4565.555,0
2026-05-01 06:12:00+00:00,4565.565,4565.815,4564.965,4565.645,0
2026-05-01 06:13:00+00:00,4565.605,4566.875,4564.985,4566.665,0
2026-05-01 06:14:00+00:00,4566.725,4567.455,4566.455,4566.495,0
2026-05-01 06:15:00+00:00,4566.515,4567.235,4566.515,4567.145,0
2026-05-01 06:16:00+00:00,4567.145,4567.965,4566.985,4567.365,0
2026-05-01 06:17:00+00:00,4567.465,4567.665,4566.385,4567.665,0
2026-05-01 06:18:00+00:00,4567.625,4567.775,4566.925,4567.645,0
2026-05-01 06:19:00+00:00,4567.885,4568.825,4567.785,4568.825,0
2026-05-01 06:20:00+00:00,4568.755,4569.735,4568.335,4569.475,0
2026-05-01 06:21:00+00:00,4569.405,4570.475,4569.255,4569.975,0
2026-05-01 06:22:00+00:00,4569.955,4571.195,4569.305,4570.805,0
2026-05-01 06:23:00+00:00,4570.595,4571.675,4570.565,4571.305,0
2026-05-01 06:24:00+00:00,4571.255,4571.835,4571.185,4571.385,0
2026-05-01 06:25:00+00:00,4571.275,4571.605,4570.645,4571.565,0
2026-05-01 06:26:00+00:00,4571.565,4572.215,4571.005,4572.185,0
2026-05-01 06:27:00+00:00,4572.155,4572.475,4571.245,4571.485,0
2026-05-01 06:28:00+00:00,4571.485,4572.525,4571.125,4571.275,0
2026-05-01 06:29:00+00:00,4571.335,4572.305,4571.335,4571.965,0
2026-05-01 06:30:00+00:00,4571.955,4573.925,4571.525,4573.915,0
2026-05-01 06:31:00+00:00,4573.895,4575.755,4573.855,4574.865,0
2026-05-01 06:32:00+00:00,4574.865,4575.895,4573.945,4573.975,0
2026-05-01 06:33:00+00:00,4573.975,4574.455,4571.695,4571.845,0
2026-05-01 06:34:00+00:00,4571.665,4571.665,4570.585,4570.795,0
2026-05-01 06:35:00+00:00,4570.955,4571.285,4569.235,4569.605,0
2026-05-01 06:36:00+00:00,4569.905,4570.535,4569.095,4569.095,0
2026-05-01 06:37:00+00:00,4569.095,4569.095,4568.495,4568.945,0
2026-05-01 06:38:00+00:00,4568.905,4570.135,4568.595,4569.715,0
2026-05-01 06:39:00+00:00,4569.775,4570.115,4567.225,4568.105,0
2026-05-01 06:40:00+00:00,4568.115,4569.895,4567.885,4569.885,0
2026-05-01 06:41:00+00:00,4569.915,4570.495,4567.465,4568.405,0
2026-05-01 06:42:00+00:00,4568.365,4569.565,4568.005,4569.335,0
2026-05-01 06:43:00+00:00,4569.525,4570.285,4569.315,4569.475,0
2026-05-01 06:44:00+00:00,4569.455,4570.215,4568.905,4570.165,0
2026-05-01 06:45:00+00:00,4570.145,4570.255,4569.425,4570.255,0
2026-05-01 06:46:00+00:00,4570.305,4570.715,4569.915,4569.935,0
2026-05-01 06:47:00+00:00,4569.955,4571.865,4569.955,4571.825,0
2026-05-01 06:48:00+00:00,4571.785,4571.935,4570.525,4570.835,0
2026-05-01 06:49:00+00:00,4570.845,4571.045,4568.725,4568.865,0
2026-05-01 06:50:00+00:00,4568.795,4569.085,4568.055,4568.285,0
2026-05-01 06:51:00+00:00,4568.225,4568.975,4568.095,4568.255,0
2026-05-01 06:52:00+00:00,4568.235,4569.015,4568.015,4568.915,0
2026-05-01 06:53:00+00:00,4568.955,4568.955,4566.295,4566.555,0
2026-05-01 06:54:00+00:00,4566.515,4567.175,4566.385,4566.985,0
2026-05-01 06:55:00+00:00,4566.945,4568.585,4566.945,4568.175,0
2026-05-01 06:56:00+00:00,4568.195,4568.195,4567.095,4567.455,0
2026-05-01 06:57:00+00:00,4567.495,4568.645,4567.365,4567.385,0
2026-05-01 06:58:00+00:00,4567.315,4567.445,4566.795,4566.845,0
2026-05-01 06:59:00+00:00,4566.855,4566.905,4565.885,4566.695,0
2026-05-01 07:00:00+00:00,4566.715,4567.565,4565.595,4567.235,0
2026-05-01 07:01:00+00:00,4567.425,4567.775,4564.405,4564.415,0
2026-05-01 07:02:00+00:00,4564.435,4566.495,4563.665,4566.495,0
2026-05-01 07:03:00+00:00,4566.515,4567.725,4566.515,4566.655,0
2026-05-01 07:04:00+00:00,4566.615,4567.145,4566.125,4567.075,0
2026-05-01 07:05:00+00:00,4567.055,4568.745,4564.905,4565.885,0
2026-05-01 07:06:00+00:00,4565.845,4566.705,4565.765,4566.155,0
2026-05-01 07:07:00+00:00,4566.135,4567.345,4565.885,4566.755,0
2026-05-01 07:08:00+00:00,4566.685,4567.445,4566.685,4567.265,0
2026-05-01 07:09:00+00:00,4567.335,4567.715,4566.725,4566.965,0
2026-05-01 07:10:00+00:00,4566.895,4566.925,4564.355,4565.375,0
2026-05-01 07:11:00+00:00,4565.455,4565.465,4562.325,4563.705,0
2026-05-01 07:12:00+00:00,4563.715,4564.975,4563.715,4564.455,0
2026-05-01 07:13:00+00:00,4564.535,4565.845,4564.515,4565.365,0
2026-05-01 07:14:00+00:00,4565.195,4565.985,4564.355,4565.615,0
2026-05-01 07:15:00+00:00,4565.355,4566.255,4564.445,4566.165,0
2026-05-01 07:16:00+00:00,4566.185,4567.925,4566.185,4567.445,0
2026-05-01 07:17:00+00:00,4567.445,4569.635,4567.325,4569.275,0
2026-05-01 07:18:00+00:00,4569.245,4571.335,4569.065,4570.905,0
2026-05-01 07:19:00+00:00,4570.755,4571.575,4570.735,4571.575,0
2026-05-01 07:20:00+00:00,4571.575,4573.055,4571.575,4572.885,0
2026-05-01 07:21:00+00:00,4572.925,4573.175,4571.685,4572.555,0
2026-05-01 07:22:00+00:00,4572.595,4573.485,4572.405,4573.485,0
2026-05-01 07:23:00+00:00,4573.425,4574.025,4571.925,4572.335,0
2026-05-01 07:24:00+00:00,4572.535,4573.225,4572.085,4573.065,0
2026-05-01 07:25:00+00:00,4573.045,4576.305,4572.645,4575.335,0
2026-05-01 07:26:00+00:00,4575.315,4575.935,4574.265,4574.715,0
2026-05-01 07:27:00+00:00,4574.635,4574.635,4571.795,4571.875,0
2026-05-01 07:28:00+00:00,4572.215,4572.255,4571.435,4572.065,0
2026-05-01 07:29:00+00:00,4572.105,4572.355,4571.495,4571.655,0
2026-05-01 07:30:00+00:00,4571.635,4572.855,4570.105,4572.475,0
2026-05-01 07:31:00+00:00,4572.485,4574.825,4572.025,4574.375,0
2026-05-01 07:32:00+00:00,4574.695,4575.205,4573.285,4573.435,0
2026-05-01 07:33:00+00:00,4573.395,4574.295,4573.205,4573.845,0
2026-05-01 07:34:00+00:00,4573.825,4575.005,4573.465,4574.825,0
2026-05-01 07:35:00+00:00,4574.835,4576.075,4573.945,4574.355,0
2026-05-01 07:36:00+00:00,4574.375,4576.665,4574.375,4576.645,0
2026-05-01 07:37:00+00:00,4576.625,4576.925,4575.645,4576.245,0
2026-05-01 07:38:00+00:00,4576.335,4576.805,4575.625,4575.625,0
2026-05-01 07:39:00+00:00,4575.635,4576.915,4575.555,4575.745,0
2026-05-01 07:40:00+00:00,4575.845,4576.745,4575.065,4576.545,0
2026-05-01 07:41:00+00:00,4576.525,4577.598,4575.715,4575.755,0
2026-05-01 07:42:00+00:00,4575.775,4576.385,4575.055,4576.305,0
2026-05-01 07:43:00+00:00,4576.255,4576.575,4574.965,4575.575,0
2026-05-01 07:44:00+00:00,4575.565,4575.875,4575.195,4575.475,0
2026-05-01 07:45:00+00:00,4575.505,4575.795,4574.475,4574.545,0
2026-05-01 07:46:00+00:00,4574.575,4574.815,4573.885,4574.385,0
2026-05-01 07:47:00+00:00,4574.455,4574.455,4572.935,4574.355,0
2026-05-01 07:48:00+00:00,4574.498,4575.475,4573.955,4574.415,0
2026-05-01 07:49:00+00:00,4574.415,4574.625,4573.005,4574.155,0
2026-05-01 07:50:00+00:00,4574.095,4574.595,4573.325,4573.595,0
2026-05-01 07:51:00+00:00,4573.605,4573.615,4572.605,4573.135,0
2026-05-01 07:52:00+00:00,4573.115,4574.865,4572.805,4574.435,0
2026-05-01 07:53:00+00:00,4574.435,4575.885,4574.185,4575.885,0
2026-05-01 07:54:00+00:00,4575.875,4578.115,4575.835,4577.785,0
2026-05-01 07:55:00+00:00,4577.795,4579.455,4577.125,4579.215,0
2026-05-01 07:56:00+00:00,4579.145,4579.205,4577.925,4578.115,0
2026-05-01 07:57:00+00:00,4578.095,4578.255,4576.665,4577.495,0
2026-05-01 07:58:00+00:00,4577.565,4579.095,4577.265,4579.025,0
2026-05-01 07:59:00+00:00,4579.005,4579.295,4578.525,4578.525,0
2026-05-01 08:00:00+00:00,4578.465,4578.605,4576.295,4576.975,0
2026-05-01 08:01:00+00:00,4576.925,4577.935,4576.205,4576.375,0
2026-05-01 08:02:00+00:00,4576.385,4576.785,4574.835,4575.375,0
2026-05-01 08:03:00+00:00,4575.345,4576.965,4575.215,4576.095,0
2026-05-01 08:04:00+00:00,4576.125,4578.115,4575.755,4577.835,0
2026-05-01 08:05:00+00:00,4577.835,4578.595,4577.535,4578.075,0
2026-05-01 08:06:00+00:00,4578.065,4579.275,4576.915,4579.065,0
2026-05-01 08:07:00+00:00,4579.475,4579.615,4576.815,4577.015,0
2026-05-01 08:08:00+00:00,4577.015,4577.955,4575.855,4575.975,0
2026-05-01 08:09:00+00:00,4576.215,4576.655,4576.025,4576.425,0
2026-05-01 08:10:00+00:00,4576.395,4577.035,4575.205,4576.415,0
2026-05-01 08:11:00+00:00,4576.435,4576.985,4575.155,4575.265,0
2026-05-01 08:12:00+00:00,4575.235,4578.415,4574.765,4576.915,0
2026-05-01 08:13:00+00:00,4577.025,4582.355,4576.935,4581.385,0
2026-05-01 08:14:00+00:00,4581.305,4590.265,4581.055,4584.435,0
2026-05-01 08:15:00+00:00,4584.385,4586.325,4583.885,4584.915,0
2026-05-01 08:16:00+00:00,4584.985,4585.675,4582.605,4584.145,0
2026-05-01 08:17:00+00:00,4584.155,4587.365,4583.445,4586.995,0
2026-05-01 08:18:00+00:00,4587.155,4589.785,4587.155,4589.565,0
2026-05-01 08:19:00+00:00,4589.385,4589.845,4587.695,4588.295,0
2026-05-01 08:20:00+00:00,4588.395,4591.115,4587.385,4589.765,0
2026-05-01 08:21:00+00:00,4589.815,4592.165,4587.945,4592.125,0
2026-05-01 08:22:00+00:00,4592.125,4595.365,4591.015,4595.305,0
2026-05-01 08:23:00+00:00,4595.405,4596.845,4594.645,4595.465,0
2026-05-01 08:24:00+00:00,4595.495,4597.855,4594.145,4597.265,0
2026-05-01 08:25:00+00:00,4597.235,4604.185,4597.235,4603.115,0
2026-05-01 08:26:00+00:00,4603.225,4607.185,4602.765,4605.165,0
2026-05-01 08:27:00+00:00,4605.295,4607.255,4604.105,4605.005,0
2026-05-01 08:28:00+00:00,4604.965,4606.815,4602.525,4606.615,0
2026-05-01 08:29:00+00:00,4606.615,4607.655,4602.135,4602.755,0
2026-05-01 08:30:00+00:00,4602.855,4603.165,4599.095,4599.608,0
2026-05-01 08:31:00+00:00,4599.628,4601.228,4598.975,4598.975,0
2026-05-01 08:32:00+00:00,4598.958,4598.958,4596.405,4597.265,0
2026-05-01 08:33:00+00:00,4597.275,4597.825,4596.085,4596.415,0
2026-05-01 08:34:00+00:00,4596.405,4598.665,4596.255,4597.565,0
2026-05-01 08:35:00+00:00,4597.545,4599.365,4595.525,4598.955,0
2026-05-01 08:36:00+00:00,4599.095,4601.365,4599.025,4599.475,0
2026-05-01 08:37:00+00:00,4599.475,4601.205,4598.065,4598.085,0
2026-05-01 08:38:00+00:00,4598.105,4598.945,4596.855,4598.005,0
2026-05-01 08:39:00+00:00,4597.975,4598.325,4597.315,4597.735,0
2026-05-01 08:40:00+00:00,4597.765,4599.955,4596.615,4596.975,0
2026-05-01 08:41:00+00:00,4596.655,4596.655,4592.475,4592.805,0
2026-05-01 08:42:00+00:00,4592.895,4593.055,4590.745,4591.795,0
2026-05-01 08:43:00+00:00,4591.595,4591.845,4588.905,4589.005,0
2026-05-01 08:44:00+00:00,4588.985,4592.155,4588.815,4591.685,0
2026-05-01 08:45:00+00:00,4591.715,4594.925,4591.575,4593.305,0
2026-05-01 08:46:00+00:00,4593.265,4595.385,4592.035,4592.435,0
2026-05-01 08:47:00+00:00,4592.455,4593.375,4591.515,4592.715,0
2026-05-01 08:48:00+00:00,4592.725,4593.225,4590.695,4592.495,0
2026-05-01 08:49:00+00:00,4592.465,4592.695,4590.705,4592.455,0
2026-05-01 08:50:00+00:00,4592.505,4594.515,4592.095,4593.575,0
2026-05-01 08:51:00+00:00,4593.625,4594.235,4592.365,4593.115,0
2026-05-01 08:52:00+00:00,4593.135,4595.065,4592.335,4594.555,0
2026-05-01 08:53:00+00:00,4594.395,4595.085,4593.775,4593.785,0
2026-05-01 08:54:00+00:00,4593.775,4594.835,4592.815,4592.905,0
2026-05-01 08:55:00+00:00,4592.935,4593.135,4590.635,4591.895,0
2026-05-01 08:56:00+00:00,4591.885,4592.275,4589.755,4590.195,0
2026-05-01 08:57:00+00:00,4590.195,4591.055,4589.495,4591.055,0
2026-05-01 08:58:00+00:00,4591.095,4593.425,4590.715,4592.725,0
2026-05-01 08:59:00+00:00,4592.545,4592.955,4590.605,4591.065,0
2026-05-01 09:00:00+00:00,4591.045,4591.665,4589.605,4591.495,0
2026-05-01 09:01:00+00:00,4591.475,4594.395,4590.935,4594.205,0
2026-05-01 09:02:00+00:00,4594.185,4595.885,4593.425,4594.805,0
2026-05-01 09:03:00+00:00,4594.805,4595.225,4593.395,4594.075,0
2026-05-01 09:04:00+00:00,4594.155,4594.215,4592.215,4592.395,0
2026-05-01 09:05:00+00:00,4592.395,4594.115,4591.845,4593.875,0
2026-05-01 09:06:00+00:00,4593.855,4594.435,4592.055,4592.235,0
2026-05-01 09:07:00+00:00,4592.265,4594.815,4591.635,4594.605,0
2026-05-01 09:08:00+00:00,4594.615,4594.815,4593.815,4594.455,0
2026-05-01 09:09:00+00:00,4594.565,4596.375,4594.385,4595.925,0
2026-05-01 09:10:00+00:00,4595.875,4597.065,4594.055,4595.205,0
2026-05-01 09:11:00+00:00,4595.145,4595.545,4594.375,4595.195,0
2026-05-01 09:12:00+00:00,4595.215,4595.985,4593.195,4593.355,0
2026-05-01 09:13:00+00:00,4593.385,4594.215,4590.285,4590.845,0
2026-05-01 09:14:00+00:00,4590.875,4591.375,4589.775,4591.115,0
2026-05-01 09:15:00+00:00,4591.055,4591.655,4589.735,4590.315,0
2026-05-01 09:16:00+00:00,4590.335,4590.475,4588.125,4588.195,0
2026-05-01 09:17:00+00:00,4588.205,4591.425,4587.335,4591.415,0
2026-05-01 09:18:00+00:00,4591.345,4592.405,4590.485,4590.655,0
2026-05-01 09:19:00+00:00,4590.685,4591.385,4589.775,4591.095,0
2026-05-01 09:20:00+00:00,4591.115,4591.595,4590.065,4591.565,0
2026-05-01 09:21:00+00:00,4591.665,4592.725,4590.725,4591.325,0
2026-05-01 09:22:00+00:00,4591.185,4592.685,4590.475,4592.425,0
2026-05-01 09:23:00+00:00,4592.465,4592.465,4590.445,4590.885,0
2026-05-01 09:24:00+00:00,4590.905,4592.615,4590.875,4592.515,0
2026-05-01 09:25:00+00:00,4592.485,4593.075,4591.555,4591.835,0
2026-05-01 09:26:00+00:00,4591.725,4592.455,4590.635,4590.755,0
2026-05-01 09:27:00+00:00,4590.715,4590.895,4588.125,4588.805,0
2026-05-01 09:28:00+00:00,4588.805,4590.695,4588.305,4588.305,0
2026-05-01 09:29:00+00:00,4588.285,4589.455,4586.315,4589.085,0
2026-05-01 09:30:00+00:00,4589.025,4591.105,4586.405,4590.755,0
2026-05-01 09:31:00+00:00,4591.165,4595.455,4591.165,4591.775,0
2026-05-01 09:32:00+00:00,4591.845,4595.485,4591.545,4595.325,0
2026-05-01 09:33:00+00:00,4595.325,4600.395,4594.965,4600.215,0
2026-05-01 09:34:00+00:00,4600.185,4601.415,4598.165,4598.475,0
2026-05-01 09:35:00+00:00,4598.475,4601.475,4598.455,4599.465,0
2026-05-01 09:36:00+00:00,4599.475,4603.005,4598.685,4601.075,0
2026-05-01 09:37:00+00:00,4601.035,4605.275,4600.915,4604.295,0
2026-05-01 09:38:00+00:00,4604.295,4604.335,4600.315,4600.575,0
2026-05-01 09:39:00+00:00,4600.555,4602.885,4600.185,4602.545,0
2026-05-01 09:40:00+00:00,4602.545,4607.315,4602.465,4607.275,0
2026-05-01 09:41:00+00:00,4607.535,4608.735,4604.785,4607.085,0
2026-05-01 09:42:00+00:00,4607.575,4607.675,4603.725,4606.185,0
2026-05-01 09:43:00+00:00,4606.255,4607.075,4604.285,4604.305,0
2026-05-01 09:44:00+00:00,4604.055,4607.945,4604.025,4607.605,0
2026-05-01 09:45:00+00:00,4607.605,4609.065,4603.505,4603.855,0
2026-05-01 09:46:00+00:00,4603.805,4605.305,4602.395,4602.425,0
2026-05-01 09:47:00+00:00,4602.455,4602.865,4598.525,4598.695,0
2026-05-01 09:48:00+00:00,4598.695,4602.995,4598.695,4601.485,0
2026-05-01 09:49:00+00:00,4601.465,4602.925,4601.095,4601.175,0
2026-05-01 09:50:00+00:00,4601.165,4608.215,4599.255,4608.215,0
2026-05-01 09:51:00+00:00,4608.705,4608.758,4603.938,4607.285,0
2026-05-01 09:52:00+00:00,4607.305,4611.615,4605.985,4611.615,0
2026-05-01 09:53:00+00:00,4611.405,4615.068,4610.728,4614.675,0
2026-05-01 09:54:00+00:00,4614.935,4620.555,4613.915,4616.595,0
2026-05-01 09:55:00+00:00,4616.585,4628.465,4616.235,4625.865,0
2026-05-01 09:56:00+00:00,4626.005,4626.645,4623.955,4624.815,0
2026-05-01 09:57:00+00:00,4624.785,4626.955,4623.905,4624.355,0
2026-05-01 09:58:00+00:00,4624.375,4626.475,4621.945,4622.275,0
2026-05-01 09:59:00+00:00,4622.248,4626.145,4621.885,4623.9,0
2026-05-01 10:00:00+00:00,4624.875,4636.528,4624.095,4631.915,0
2026-05-01 10:01:00+00:00,4631.885,4637.385,4630.505,4637.345,0
2026-05-01 10:02:00+00:00,4637.325,4641.665,4635.325,4635.815,0
2026-05-01 10:03:00+00:00,4635.795,4638.805,4634.385,4638.525,0
2026-05-01 10:04:00+00:00,4638.615,4638.655,4634.025,4634.455,0
2026-05-01 10:05:00+00:00,4634.505,4637.705,4632.475,4634.655,0
2026-05-01 10:06:00+00:00,4634.635,4640.215,4632.605,4637.675,0
2026-05-01 10:07:00+00:00,4637.715,4638.005,4633.965,4634.105,0
2026-05-01 10:08:00+00:00,4634.395,4634.895,4632.845,4634.505,0
2026-05-01 10:09:00+00:00,4634.505,4636.265,4632.925,4634.435,0
2026-05-01 10:10:00+00:00,4634.415,4637.585,4634.325,4637.035,0
2026-05-01 10:11:00+00:00,4637.055,4642.855,4637.025,4641.215,0
2026-05-01 10:12:00+00:00,4641.265,4659.575,4640.855,4658.405,0
2026-05-01 10:13:00+00:00,4657.625,4659.925,4656.155,4657.315,0
2026-05-01 10:14:00+00:00,4657.345,4658.445,4653.115,4656.015,0
2026-05-01 10:15:00+00:00,4655.925,4660.065,4654.805,4655.675,0
2026-05-01 10:16:00+00:00,4655.695,4659.695,4654.895,4658.275,0
2026-05-01 10:17:00+00:00,4658.165,4658.675,4652.785,4653.445,0
2026-05-01 10:18:00+00:00,4653.425,4654.455,4650.775,4650.885,0
2026-05-01 10:19:00+00:00,4650.955,4654.905,4648.958,4654.385,0
2026-05-01 10:20:00+00:00,4654.395,4656.895,4652.135,4656.025,0
2026-05-01 10:21:00+00:00,4655.795,4655.905,4653.915,4654.205,0
2026-05-01 10:22:00+00:00,4654.215,4657.925,4653.325,4655.555,0
2026-05-01 10:23:00+00:00,4655.535,4655.555,4651.945,4652.425,0
2026-05-01 10:24:00+00:00,4652.395,4652.465,4648.965,4649.275,0
2026-05-01 10:25:00+00:00,4649.215,4650.005,4646.015,4646.825,0
2026-05-01 10:26:00+00:00,4646.805,4648.495,4644.335,4645.915,0
2026-05-01 10:27:00+00:00,4645.995,4649.695,4644.685,4649.635,0
2026-05-01 10:28:00+00:00,4649.715,4651.355,4649.695,4649.735,0
2026-05-01 10:29:00+00:00,4649.885,4649.885,4643.635,4644.335,0
2026-05-01 10:30:00+00:00,4644.355,4644.675,4641.435,4641.525,0
2026-05-01 10:31:00+00:00,4641.495,4642.895,4639.365,4642.885,0
2026-05-01 10:32:00+00:00,4643.035,4646.145,4642.895,4643.525,0
2026-05-01 10:33:00+00:00,4643.535,4645.575,4642.725,4642.835,0
2026-05-01 10:34:00+00:00,4642.895,4643.535,4640.555,4643.045,0
2026-05-01 10:35:00+00:00,4643.005,4643.175,4638.965,4638.965,0
2026-05-01 10:36:00+00:00,4638.915,4638.965,4635.655,4637.675,0
2026-05-01 10:37:00+00:00,4637.845,4639.585,4636.885,4637.535,0
2026-05-01 10:38:00+00:00,4637.525,4639.875,4636.115,4639.875,0
2026-05-01 10:39:00+00:00,4639.795,4642.325,4638.185,4638.405,0
2026-05-01 10:40:00+00:00,4638.675,4639.398,4634.515,4636.215,0
2026-05-01 10:41:00+00:00,4636.195,4636.195,4631.955,4632.425,0
2026-05-01 10:42:00+00:00,4632.525,4635.175,4630.305,4634.995,0
2026-05-01 10:43:00+00:00,4634.945,4639.545,4634.855,4638.825,0
2026-05-01 10:44:00+00:00,4638.835,4638.875,4632.395,4632.965,0
2026-05-01 10:45:00+00:00,4632.985,4633.235,4630.275,4632.775,0
2026-05-01 10:46:00+00:00,4632.765,4634.935,4631.165,4631.195,0
2026-05-01 10:47:00+00:00,4631.145,4631.825,4628.885,4630.025,0
2026-05-01 10:48:00+00:00,4630.015,4632.195,4629.058,4631.995,0
2026-05-01 10:49:00+00:00,4632.045,4632.215,4630.615,4630.725,0
2026-05-01 10:50:00+00:00,4630.805,4630.875,4627.095,4630.445,0
2026-05-01 10:51:00+00:00,4630.455,4633.525,4628.425,4632.605,0
2026-05-01 10:52:00+00:00,4632.615,4633.865,4631.365,4632.725,0
2026-05-01 10:53:00+00:00,4632.745,4633.145,4630.345,4631.395,0
2026-05-01 10:54:00+00:00,4631.435,4633.065,4630.515,4630.695,0
2026-05-01 10:55:00+00:00,4630.665,4633.605,4630.385,4632.845,0
2026-05-01 10:56:00+00:00,4632.815,4635.225,4632.815,4633.245,0
2026-05-01 10:57:00+00:00,4633.615,4633.645,4631.475,4632.885,0
2026-05-01 10:58:00+00:00,4632.895,4633.305,4629.855,4631.435,0
2026-05-01 10:59:00+00:00,4631.235,4632.695,4631.125,4631.925,0
2026-05-01 11:00:00+00:00,4631.965,4633.245,4630.055,4631.185,0
2026-05-01 11:01:00+00:00,4631.185,4631.415,4628.818,4629.925,0
2026-05-01 11:02:00+00:00,4629.905,4630.045,4624.565,4626.435,0
2026-05-01 11:03:00+00:00,4626.415,4627.965,4624.935,4627.675,0
2026-05-01 11:04:00+00:00,4627.625,4628.385,4625.375,4626.395,0
2026-05-01 11:05:00+00:00,4626.545,4626.745,4621.645,4623.955,0
2026-05-01 11:06:00+00:00,4623.955,4625.595,4621.155,4625.515,0
2026-05-01 11:07:00+00:00,4625.345,4625.345,4618.785,4621.695,0
2026-05-01 11:08:00+00:00,4621.545,4626.495,4621.455,4626.215,0
2026-05-01 11:09:00+00:00,4626.245,4627.965,4624.445,4626.355,0
2026-05-01 11:10:00+00:00,4626.535,4627.485,4623.635,4624.255,0
2026-05-01 11:11:00+00:00,4624.195,4626.645,4624.005,4626.585,0
2026-05-01 11:12:00+00:00,4626.635,4631.565,4626.635,4630.895,0
2026-05-01 11:13:00+00:00,4630.885,4633.165,4630.205,4632.735,0
2026-05-01 11:14:00+00:00,4632.825,4636.535,4632.048,4636.535,0
2026-05-01 11:15:00+00:00,4636.445,4639.265,4635.155,4637.945,0
2026-05-01 11:16:00+00:00,4637.975,4639.285,4636.105,4636.975,0
2026-05-01 11:17:00+00:00,4637.005,4637.865,4635.285,4637.695,0
2026-05-01 11:18:00+00:00,4637.695,4639.425,4636.915,4638.915,0
